171798691874,TYPE_DECL,,src/context/roles/roles.module.ts::program,METHOD,class RolesModule,0,src/context/roles/roles.module.ts,src/context/roles/roles.module.ts::program:RolesModule,<empty>,,false,8,RolesModule,,,-1
171798691875,TYPE_DECL,,src/context/roles/roles.module.ts::program:RolesModule,TYPE_DECL,<init>,0,src/context/roles/roles.module.ts,src/context/roles/roles.module.ts::program:RolesModule:<init>,<empty>,ANY,false,8,<init>,,,1
171798691876,TYPE_DECL,,src/context/roles/roles.module.ts:<global>,NAMESPACE_BLOCK,:program,0,src/context/roles/roles.module.ts,src/context/roles/roles.module.ts::program,<empty>,ANY,false,1,:program,,,1
171798691877,TYPE_DECL,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program,METHOD,class TenantRoleAliasesController,0,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,<empty>,,false,9,TenantRoleAliasesController,,,-1
171798691878,TYPE_DECL,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,TYPE_DECL,<init>,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:<init>,<empty>,ANY,false,12,<init>,,,1
171798691879,TYPE_DECL,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,TYPE_DECL,create,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:create,<empty>,ANY,false,15,create,,,1
171798691880,TYPE_DECL,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,TYPE_DECL,findAll,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:findAll,<empty>,ANY,false,23,findAll,,,1
171798691881,TYPE_DECL,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,TYPE_DECL,findMany,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:findMany,<empty>,ANY,false,30,findMany,,,1
171798691882,TYPE_DECL,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,TYPE_DECL,assing,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:assing,<empty>,ANY,false,36,assing,,,1
171798691883,TYPE_DECL,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,TYPE_DECL,findOne,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:findOne,<empty>,ANY,false,43,findOne,,,1
171798691884,TYPE_DECL,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,TYPE_DECL,update,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:update,<empty>,ANY,false,51,update,,,1
171798691885,TYPE_DECL,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,TYPE_DECL,remove,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController:remove,<empty>,ANY,false,59,remove,,,1
171798691886,TYPE_DECL,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts:<global>,NAMESPACE_BLOCK,:program,0,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program,<empty>,ANY,false,1,:program,,,1
171798691887,TYPE_DECL,,src/context/tenant-role-aliases/tenant-role-aliases.module.ts::program,METHOD,class TenantRoleAliasModule,0,src/context/tenant-role-aliases/tenant-role-aliases.module.ts,src/context/tenant-role-aliases/tenant-role-aliases.module.ts::program:TenantRoleAliasModule,<empty>,,false,8,TenantRoleAliasModule,,,-1
171798691888,TYPE_DECL,,src/context/tenant-role-aliases/tenant-role-aliases.module.ts::program:TenantRoleAliasModule,TYPE_DECL,<init>,0,src/context/tenant-role-aliases/tenant-role-aliases.module.ts,src/context/tenant-role-aliases/tenant-role-aliases.module.ts::program:TenantRoleAliasModule:<init>,<empty>,ANY,false,8,<init>,,,1
171798691889,TYPE_DECL,,src/context/tenant-role-aliases/tenant-role-aliases.module.ts:<global>,NAMESPACE_BLOCK,:program,0,src/context/tenant-role-aliases/tenant-role-aliases.module.ts,src/context/tenant-role-aliases/tenant-role-aliases.module.ts::program,<empty>,ANY,false,1,:program,,,1
171798691890,TYPE_DECL,,src/context/tenants/tenants.controller.ts::program,METHOD,class TenantsController,0,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController,<empty>,,false,8,TenantsController,,,-1
171798691891,TYPE_DECL,,src/context/tenants/tenants.controller.ts::program:TenantsController,TYPE_DECL,<init>,2,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController:<init>,<empty>,ANY,false,11,<init>,,,1
171798691892,TYPE_DECL,,src/context/tenants/tenants.controller.ts::program:TenantsController,TYPE_DECL,create,2,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController:create,<empty>,ANY,false,14,create,,,1
171798691893,TYPE_DECL,,src/context/tenants/tenants.controller.ts::program:TenantsController,TYPE_DECL,findAll,2,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController:findAll,<empty>,ANY,false,28,findAll,,,1
