141733920816,NAMESPACE_BLOCK,<empty>,,src/shared/context/users/domain/stubs/user.stub.ts,src/shared/context/users/domain/stubs/user.stub.ts:<global>,,<global>,,,1
141733920817,NAMESPACE_BLOCK,<empty>,,src/shared/context/users/domain/user-verification.service.ts,src/shared/context/users/domain/user-verification.service.ts:<global>,,<global>,,,1
141733920818,NAMESPACE_BLOCK,<empty>,,src/shared/context/users/domain/users.service.ts,src/shared/context/users/domain/users.service.ts:<global>,,<global>,,,1
141733920819,NAMESPACE_BLOCK,<empty>,,src/shared/dataTypes/Enums.ts,src/shared/dataTypes/Enums.ts:<global>,,<global>,,,1
141733920820,NAMESPACE_BLOCK,<empty>,,src/shared/dataTypes/MyContext.ts,src/shared/dataTypes/MyContext.ts:<global>,,<global>,,,1
141733920821,NAMESPACE_BLOCK,<empty>,,src/shared/dataTypes/Options.ts,src/shared/dataTypes/Options.ts:<global>,,<global>,,,1
141733920822,NAMESPACE_BLOCK,<empty>,,src/shared/dataTypes/PostgreSQLConfig.ts,src/shared/dataTypes/PostgreSQLConfig.ts:<global>,,<global>,,,1
141733920823,NAMESPACE_BLOCK,<empty>,,src/shared/dataTypes/RoleInTenant.DataType.ts,src/shared/dataTypes/RoleInTenant.DataType.ts:<global>,,<global>,,,1
141733920824,NAMESPACE_BLOCK,<empty>,,src/shared/dataTypes/RoleInUser.DataType.ts,src/shared/dataTypes/RoleInUser.DataType.ts:<global>,,<global>,,,1
141733920825,NAMESPACE_BLOCK,<empty>,,src/shared/dataTypes/UnknownKeysObject.ts,src/shared/dataTypes/UnknownKeysObject.ts:<global>,,<global>,,,1
141733920826,NAMESPACE_BLOCK,<empty>,,src/shared/dataTypes/UserInTenant.DataType.ts,src/shared/dataTypes/UserInTenant.DataType.ts:<global>,,<global>,,,1
141733920827,NAMESPACE_BLOCK,<empty>,,src/shared/infrastructure/logger/pinoLoggerOptions.ts,src/shared/infrastructure/logger/pinoLoggerOptions.ts:<global>,,<global>,,,1
141733920828,NAMESPACE_BLOCK,<empty>,,src/shared/infrastructure/mails/mailProvider.ts,src/shared/infrastructure/mails/mailProvider.ts:<global>,,<global>,,,1
141733920829,NAMESPACE_BLOCK,<empty>,,src/shared/infrastructure/mails/templates/mfaAlertTemplate.ts,src/shared/infrastructure/mails/templates/mfaAlertTemplate.ts:<global>,,<global>,,,1
141733920830,NAMESPACE_BLOCK,<empty>,,src/shared/infrastructure/mails/templates/mfaSuccessTemplate.ts,src/shared/infrastructure/mails/templates/mfaSuccessTemplate.ts:<global>,,<global>,,,1
141733920831,NAMESPACE_BLOCK,<empty>,,src/shared/infrastructure/mails/templates/userConfirmationTemplate.ts,src/shared/infrastructure/mails/templates/userConfirmationTemplate.ts:<global>,,<global>,,,1
141733920832,NAMESPACE_BLOCK,<empty>,,src/shared/infrastructure/persistance/postgre-sql/PostgresDataSource.ts,src/shared/infrastructure/persistance/postgre-sql/PostgresDataSource.ts:<global>,,<global>,,,1
141733920833,NAMESPACE_BLOCK,<empty>,,src/shared/infrastructure/persistance/postgre-sql/dbConfig.ts,src/shared/infrastructure/persistance/postgre-sql/dbConfig.ts:<global>,,<global>,,,1
141733920834,NAMESPACE_BLOCK,<empty>,,src/shared/middleware/correlation-id/correlation-id.middleware.ts,src/shared/middleware/correlation-id/correlation-id.middleware.ts:<global>,,<global>,,,1
141733920835,NAMESPACE_BLOCK,<empty>,,src/shared/utils.ts,src/shared/utils.ts:<global>,,<global>,,,1
141733920836,NAMESPACE_BLOCK,<empty>,,<empty>,<speculatedMethods>,,<speculatedMethods>,,,-1
