115964117043,METHOD_PARAMETER_IN,,findTenantRoleAliasesDto: FindTenantRoleAliasDto,25,src/shared/context/tenant-role-aliases/dto/find-tenant-role-alias.dto:FindTenantRoleAliasDto;FindTenantRoleAliasDto,BY_VALUE,1,false,31,findTenantRoleAliasesDto,,,1,FindTenantRoleAliasDto,src/shared/context/tenant-role-aliases/dto/find-tenant-role-alias.dto:FindTenantRoleAliasDto
115964117044,METHOD_PARAMETER_IN,,this,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,BY_VALUE,0,false,30,this,,,0,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController
115964117045,METHOD_PARAMETER_IN,,assignRoleAliasDto: AssignTenantRoleAliasDto,23,src/shared/context/tenant-role-aliases/dto/assign-tenant-role-alias.dto:AssignTenantRoleAliasDto;AssignTenantRoleAliasDto,BY_VALUE,1,false,37,assignRoleAliasDto,,,1,AssignTenantRoleAliasDto,src/shared/context/tenant-role-aliases/dto/assign-tenant-role-alias.dto:AssignTenantRoleAliasDto
115964117046,METHOD_PARAMETER_IN,,this,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,BY_VALUE,0,false,36,this,,,0,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController
115964117047,METHOD_PARAMETER_IN,,id: string,29,,BY_VALUE,1,false,44,id,,,1,__ecma.String,__ecma.String
115964117048,METHOD_PARAMETER_IN,,this,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,BY_VALUE,0,false,43,this,,,0,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController
115964117049,METHOD_PARAMETER_IN,,id: string,28,,BY_VALUE,1,false,52,id,,,1,__ecma.String,__ecma.String
115964117050,METHOD_PARAMETER_IN,,updateTenantRoleAliasesDto: UpdateTenantRoleAliasDto,48,src/shared/context/tenant-role-aliases/dto/update-tenant-role-alias.dto:UpdateTenantRoleAliasDto;UpdateTenantRoleAliasDto,BY_VALUE,2,false,52,updateTenantRoleAliasesDto,,,2,UpdateTenantRoleAliasDto,src/shared/context/tenant-role-aliases/dto/update-tenant-role-alias.dto:UpdateTenantRoleAliasDto
115964117051,METHOD_PARAMETER_IN,,this,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,BY_VALUE,0,false,51,this,,,0,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController
115964117052,METHOD_PARAMETER_IN,,id: string,28,,BY_VALUE,1,false,60,id,,,1,__ecma.String,__ecma.String
