287,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,35,ApiProperty,,,1
288,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,38,ApiProperty,,,1
289,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,41,ApiProperty,,,1
290,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,44,ApiProperty,,,1
291,ANNOTATION,-1,,@Injectable(),0,Injectable,10,Injectable,,,1
292,ANNOTATION,-1,,"@InjectRepository(Tenant, dbConfig.name)",4,InjectRepository,16,InjectRepository,,,1
293,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,6,IsNotEmpty,,,1
294,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,7,ApiProperty,,,1
295,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,10,IsNotEmpty,,,1
296,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,11,ApiProperty,,,1
297,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,14,IsNotEmpty,,,1
298,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,15,ApiProperty,,,1
299,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,18,ApiProperty,,,1
300,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,21,ApiProperty,,,1
